Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP0112622,Female,Yes,2,Graduate,No,6256,3806,142,360,1,Rural
LP0124869,Male,No,0,Graduate,Yes,15391,0,246,360,1,Semiurban
LP0120904,Male,No,0,Not Graduate,Yes,9352,1554,172,360,1,Urban
LP0105422,Male,Yes,0,Graduate,Yes,10290,2282,393,360,0,Semiurban
LP097381,Female,No,0,Graduate,Yes,7694,4792,337,480,0,Rural
LP0122256,Male,No,0,Not Graduate,Yes,12855,2688,159,480,1,Urban
LP097639,Female,No,1,Graduate,No,1314,1452,257,360,1,Urban
LP0109986,Female,No,0,Graduate,Yes,14489,2643,341,360,1,Urban
LP0103565,Female,Yes,0,Graduate,No,4308,3846,184,360,1,Semiurban
LP096723,Female,Yes,1,Graduate,Yes,5674,3844,156,360,1,Rural
LP0127931,Male,No,0,Not Graduate,Yes,13854,2636,209,360,1,Rural
LP0120936,Male,No,1,Graduate,No,3101,3802,416,360,1,Rural
LP0104095,Female,Yes,0,Graduate,Yes,10274,2402,188,360,1,Semiurban
LP0123827,Female,No,0,Not Graduate,No,14058,0,334,360,0,Rural
LP0124504,Female,No,2,Graduate,Yes,2699,2421,208,360,1,Rural
LP0123553,Male,Yes,0,Graduate,Yes,6382,1343,60,360,0,Semiurban
LP0105733,Female,No,0,Graduate,No,4669,4124,447,360,1,Urban
LP0113301,Female,Yes,0,Graduate,Yes,7831,1917,78,360,1,Rural
LP0131821,Male,Yes,2,Graduate,Yes,5265,4939,490,360,0,Urban
LP096129,Female,No,2,Graduate,No,2099,2044,275,360,1,Rural
LP0130733,Female,Yes,0,Graduate,Yes,11947,4575,257,360,0,Semiurban
LP0128923,Female,Yes,0,Graduate,No,9544,4413,541,360,1,Semiurban
LP0126721,Female,No,0,Not Graduate,Yes,2356,3422,353,360,1,Semiurban
LP0131462,Male,Yes,0,Graduate,No,10772,2159,128,360,1,Urban
LP0133004,Female,No,1,Not Graduate,Yes,2820,2554,493,360,1,Rural
LP0105914,Female,No,2,Graduate,No,3726,4665,593,360,1,Rural
LP0125335,Female,No,0,Not Graduate,Yes,4665,1201,452,240,1,Urban
LP097470,Male,Yes,0,Not Graduate,No,5226,4462,531,360,1,Urban
LP0109234,Male,Yes,0,Not Graduate,Yes,10175,4723,85,360,1,Rural
LP0107818,Female,No,2,Not Graduate,No,11988,1921,172,240,1,Urban
LP0130468,Male,No,3+,Not Graduate,No,11780,4274,528,360,0,Semiurban
LP0113730,Male,No,0,Graduate,Yes,9631,3470,384,360,1,Urban
LP0119635,Female,No,0,Not Graduate,No,11215,0,332,240,1,Rural
LP0112248,Female,Yes,0,Not Graduate,Yes,4474,2942,219,180,1,Semiurban
LP0114628,Female,No,1,Graduate,No,13672,0,150,360,1,Semiurban
LP0100398,Male,Yes,0,Graduate,Yes,14379,4802,302,360,1,Semiurban
LP0114447,Male,No,2,Graduate,No,6597,2220,264,180,1,Rural
LP0115415,Male,Yes,2,Not Graduate,No,7434,3513,566,360,1,Semiurban
LP0136251,Female,Yes,2,Graduate,Yes,5541,2525,276,360,1,Rural
LP0109577,Male,No,0,Not Graduate,Yes,7182,3813,122,360,1,Rural
LP0117926,Male,Yes,1,Not Graduate,No,6001,1374,394,360,1,Rural
LP0106875,Male,Yes,2,Graduate,No,14606,1961,89,360,1,Urban
LP0109063,Male,No,0,Graduate,Yes,6376,2005,211,360,1,Rural
LP0107386,Female,No,3+,Not Graduate,Yes,12638,1410,374,360,1,Urban
LP0118054,Female,Yes,1,Graduate,No,1835,1509,124,360,1,Urban
LP0116992,Male,Yes,1,Graduate,No,6320,2934,333,360,1,Semiurban
LP0131485,Female,No,0,Graduate,No,5626,4571,321,360,1,Urban
LP0106319,Male,Yes,0,Graduate,Yes,4240,0,491,120,1,Semiurban
LP0117300,Male,No,0,Not Graduate,Yes,15592,1763,599,360,1,Rural
LP0109925,Male,No,0,Not Graduate,Yes,6706,2656,452,360,1,Semiurban
LP0101701,Female,No,1,Not Graduate,Yes,12492,4970,212,360,1,Rural
LP0122358,Female,Yes,1,Not Graduate,Yes,3279,4221,298,360,1,Rural
LP0126464,Female,Yes,1,Not Graduate,No,5683,4632,79,360,1,Urban
LP0123972,Male,No,0,Not Graduate,No,15831,3857,349,360,1,Semiurban
LP0115519,Female,No,0,Not Graduate,No,1893,2145,113,360,1,Urban
LP097346,Male,No,0,Not Graduate,No,14103,4554,489,360,1,Rural
LP097796,Male,No,0,Not Graduate,No,2974,1320,217,360,1,Rural
LP0132855,Female,No,3+,Not Graduate,Yes,4221,1313,552,360,0,Rural
LP0102826,Female,No,0,Not Graduate,No,13876,1591,280,360,1,Rural
LP0132695,Male,No,2,Graduate,No,4740,3683,518,360,1,Semiurban
LP0102869,Female,Yes,1,Graduate,No,3932,4309,149,360,1,Rural
LP0110156,Female,Yes,1,Graduate,Yes,14947,0,226,360,1,Rural
LP096941,Female,No,0,Not Graduate,No,4218,4293,276,360,1,Semiurban
LP0115428,Female,No,1,Not Graduate,Yes,14458,1604,312,360,1,Urban
LP0101419,Female,No,0,Graduate,No,14336,0,520,360,1,Semiurban
LP0118655,Male,Yes,0,Graduate,No,4735,3492,401,360,1,Semiurban
LP0114506,Male,Yes,0,Not Graduate,Yes,4997,2835,475,360,1,Rural
LP0125737,Female,Yes,1,Not Graduate,No,9428,3526,557,360,1,Urban
LP0139169,Male,Yes,1,Graduate,Yes,12434,4309,415,360,0,Urban
LP0133553,Male,Yes,2,Graduate,Yes,13331,2183,556,360,1,Rural
LP0109110,Male,No,1,Graduate,Yes,2120,2420,91,360,1,Urban
LP0113857,Male,Yes,1,Not Graduate,No,9274,3703,253,240,1,Semiurban
LP0114556,Male,No,0,Graduate,No,13742,3732,130,360,1,Rural
LP0115398,Male,No,0,Graduate,No,15652,2599,383,360,1,Semiurban
LP0126738,Female,Yes,1,Graduate,No,10888,2119,565,360,1,Urban
LP0112748,Female,Yes,2,Not Graduate,No,6623,3891,120,360,1,Urban
LP0102806,Male,No,2,Not Graduate,Yes,7328,0,147,240,1,Urban
LP0119792,Male,No,0,Not Graduate,No,12653,1536,192,360,1,Urban
LP0102446,Female,No,1,Graduate,Yes,2427,3641,358,360,1,Urban
LP0117912,Female,No,0,Graduate,Yes,4742,1586,388,240,1,Urban
LP097413,Female,No,1,Not Graduate,No,14750,3796,577,360,1,Rural
LP0109630,Male,Yes,0,Graduate,Yes,4562,1823,487,360,1,Rural
LP097779,Male,Yes,2,Not Graduate,No,12335,2056,306,360,1,Urban
LP0121548,Female,Yes,1,Graduate,No,12575,2113,583,360,1,Urban
LP0134478,Male,No,0,Not Graduate,No,9888,1264,176,360,1,Semiurban
LP097988,Female,No,0,Not Graduate,Yes,12703,3006,255,360,1,Urban
LP0119296,Male,No,2,Graduate,Yes,12825,0,194,360,1,Urban
LP0135019,Male,No,2,Graduate,Yes,11979,2101,260,360,1,Rural
LP0107931,Male,No,0,Not Graduate,Yes,10661,3263,503,360,1,Rural
LP0133049,Male,No,1,Not Graduate,No,14032,1314,81,180,1,Rural
LP0109751,Female,No,3+,Not Graduate,Yes,12378,2669,429,360,1,Rural
LP097424,Male,No,1,Not Graduate,No,15803,4092,258,240,1,Rural
LP0121652,Female,No,0,Graduate,Yes,1482,2059,325,360,1,Urban
LP0116435,Male,No,0,Not Graduate,Yes,6563,0,219,360,1,Semiurban
LP0105776,Male,Yes,0,Graduate,No,11338,2427,452,180,1,Rural
LP0124112,Female,Yes,0,Graduate,Yes,15239,0,191,360,1,Semiurban
LP0104311,Male,Yes,0,Graduate,Yes,13544,0,430,360,1,Rural
LP0100669,Male,Yes,0,Not Graduate,Yes,7607,3187,81,360,1,Urban
LP0117324,Female,No,1,Graduate,No,15732,1953,96,360,1,Urban
LP0111143,Female,No,0,Graduate,No,14633,4262,126,360,0,Urban
LP0122808,Female,No,0,Not Graduate,No,8641,1747,286,360,1,Urban
LP0123291,Male,Yes,0,Graduate,No,13684,1551,423,360,1,Urban
LP0114448,Male,Yes,0,Graduate,No,12448,4741,392,360,1,Urban
LP0118834,Female,Yes,0,Not Graduate,No,11302,3173,284,360,1,Rural
LP0110886,Female,Yes,0,Graduate,No,5502,3013,143,360,1,Rural
LP0130902,Female,No,0,Not Graduate,Yes,5604,1924,295,360,1,Rural
LP0127042,Male,Yes,1,Graduate,Yes,7711,4187,421,360,1,Semiurban
LP0113758,Male,Yes,0,Not Graduate,Yes,13874,2737,529,180,0,Semiurban
LP0136719,Female,No,0,Graduate,No,6602,2539,93,360,1,Rural
LP0113573,Female,No,0,Graduate,Yes,6350,0,139,240,1,Semiurban
LP0107807,Female,No,0,Graduate,No,14640,2182,441,360,1,Urban
LP0100557,Female,Yes,2,Not Graduate,No,13457,1964,476,360,1,Urban
LP0137915,Female,Yes,0,Graduate,Yes,6950,4445,228,360,1,Rural
LP0109461,Female,No,0,Not Graduate,Yes,5774,3147,321,360,1,Rural
LP099264,Female,No,1,Not Graduate,Yes,4825,0,487,360,1,Semiurban
LP0125846,Male,No,2,Not Graduate,No,11426,1505,476,360,1,Rural
LP099460,Male,No,0,Not Graduate,Yes,5468,4247,583,360,1,Urban
LP0108267,Female,Yes,0,Graduate,Yes,12550,2155,195,360,1,Rural
LP099378,Male,No,2,Not Graduate,Yes,5403,0,129,240,1,Urban
LP0137685,Female,Yes,1,Graduate,No,6519,3195,443,480,1,Rural
LP0117256,Female,Yes,1,Not Graduate,No,1893,3497,140,240,1,Rural
LP0135780,Female,No,1,Graduate,Yes,11152,2909,591,360,1,Urban
LP0124125,Female,No,2,Not Graduate,Yes,12582,4067,186,360,1,Semiurban
LP0121625,Female,No,0,Not Graduate,Yes,14222,4786,90,360,1,Rural
LP096241,Male,Yes,0,Graduate,No,4428,3702,364,360,1,Semiurban
LP0122328,Male,Yes,1,Not Graduate,Yes,4965,4391,142,360,1,Rural
LP0131417,Female,Yes,0,Graduate,No,14246,0,551,360,1,Urban
LP0111361,Female,Yes,0,Not Graduate,No,13234,4342,199,360,1,Semiurban
LP0123023,Male,No,0,Not Graduate,No,8778,1346,108,360,1,Rural
LP0102221,Male,No,0,Graduate,No,9050,3811,578,480,1,Urban
LP0119009,Female,Yes,0,Not Graduate,No,15045,1358,348,360,1,Semiurban
LP0117460,Female,No,0,Not Graduate,Yes,13338,4652,231,360,1,Semiurban
LP0102588,Male,No,0,Not Graduate,Yes,14957,3366,205,360,1,Semiurban
LP0139815,Male,Yes,2,Not Graduate,Yes,9618,1683,561,360,1,Urban
LP0109765,Female,Yes,0,Not Graduate,Yes,5018,4754,532,360,1,Semiurban
LP0103842,Male,No,0,Not Graduate,No,11601,0,77,360,1,Semiurban
LP098071,Female,No,2,Graduate,Yes,6028,1634,171,360,1,Rural
LP0115059,Male,No,1,Not Graduate,No,9228,3950,411,360,1,Urban
LP0110903,Female,Yes,0,Graduate,Yes,12451,3205,103,360,1,Urban
LP0130796,Male,No,1,Graduate,No,11594,2132,480,360,1,Rural
LP096048,Male,Yes,2,Not Graduate,Yes,10264,4774,589,360,1,Semiurban
LP096367,Male,Yes,0,Graduate,Yes,13232,2846,525,240,1,Urban
LP0132664,Female,Yes,2,Not Graduate,Yes,5287,4151,564,360,1,Rural
LP0139448,Female,No,0,Graduate,Yes,11487,4933,394,240,1,Semiurban
LP0111466,Male,No,2,Not Graduate,Yes,15012,1252,414,360,1,Semiurban
LP0123475,Female,Yes,1,Not Graduate,No,9599,0,342,360,1,Semiurban
LP0132929,Male,Yes,1,Not Graduate,No,2377,2435,61,360,1,Semiurban
LP0109418,Male,No,1,Graduate,Yes,5340,0,562,360,1,Rural
LP0100591,Male,No,2,Not Graduate,No,8770,4741,389,360,1,Urban
LP0116574,Female,Yes,0,Not Graduate,Yes,8708,1653,174,360,1,Semiurban
LP098411,Male,No,0,Graduate,Yes,5363,1821,473,360,1,Semiurban
LP0125956,Female,No,0,Graduate,Yes,3111,0,128,360,1,Urban
LP0105089,Female,Yes,0,Graduate,No,10277,1301,265,360,1,Rural
LP0112615,Female,No,2,Not Graduate,No,3492,1478,65,360,0,Urban
LP0112160,Female,No,0,Graduate,Yes,14628,0,314,360,0,Urban
LP0106273,Male,Yes,0,Graduate,Yes,12065,2667,373,360,1,Rural
LP0116114,Female,No,1,Not Graduate,Yes,10263,0,427,360,1,Urban
LP0123239,Male,No,0,Graduate,Yes,8308,0,139,360,1,Urban
LP0101752,Male,Yes,0,Not Graduate,No,5780,0,371,360,1,Urban
LP0136184,Male,No,2,Not Graduate,Yes,3525,4937,361,360,0,Urban
LP0115421,Male,Yes,1,Not Graduate,Yes,8634,4836,360,360,1,Rural
LP0126971,Female,Yes,2,Graduate,Yes,7740,2580,62,360,1,Rural
LP0100525,Male,No,1,Not Graduate,Yes,11799,0,82,480,1,Urban
LP0130253,Female,No,2,Not Graduate,No,14954,0,313,480,0,Urban
LP0111193,Female,Yes,0,Graduate,No,14447,0,495,360,1,Semiurban
LP0113384,Female,Yes,1,Not Graduate,Yes,8470,1648,83,360,1,Rural
LP0134440,Male,Yes,0,Graduate,Yes,13795,0,468,240,1,Urban
LP0133366,Female,Yes,0,Graduate,Yes,8896,4693,384,360,1,Semiurban
LP099566,Male,No,0,Not Graduate,No,10496,3004,238,360,1,Rural
LP0114631,Male,No,0,Not Graduate,Yes,11437,2949,199,240,1,Urban
LP0131958,Male,No,0,Not Graduate,No,3266,2470,182,360,0,Semiurban
LP0125746,Female,No,0,Graduate,No,2939,0,325,360,1,Rural
LP0120248,Female,Yes,0,Not Graduate,No,3620,1282,365,360,1,Urban
LP0112240,Female,Yes,0,Not Graduate,No,8623,0,382,360,0,Urban
LP0138020,Male,Yes,0,Graduate,Yes,1661,0,72,360,1,Rural
LP0114998,Female,Yes,0,Not Graduate,No,15295,4334,135,360,1,Semiurban
LP0121162,Male,Yes,0,Not Graduate,No,13147,3603,501,360,1,Rural
LP0107848,Male,Yes,1,Not Graduate,Yes,1914,1714,570,360,1,Rural
LP0125463,Male,No,2,Not Graduate,No,11791,0,361,360,1,Semiurban
LP0131349,Female,No,1,Not Graduate,No,7938,4701,66,120,1,Semiurban
LP0133010,Male,No,2,Graduate,No,15305,2364,157,360,1,Urban
LP0120125,Female,Yes,0,Graduate,No,14262,3367,370,240,1,Rural
LP0131481,Female,No,1,Graduate,Yes,5148,1878,132,360,1,Rural
LP0117904,Female,Yes,2,Not Graduate,No,6039,1339,323,360,1,Rural
LP0129308,Female,No,1,Not Graduate,Yes,2483,0,179,360,1,Semiurban
LP0135788,Male,No,2,Graduate,No,12798,4150,215,360,1,Urban
LP0109686,Male,Yes,0,Not Graduate,Yes,9716,3750,66,360,1,Urban
LP0126507,Male,No,2,Not Graduate,No,11960,0,339,240,1,Rural
LP0135910,Male,No,3+,Graduate,No,14814,0,246,360,1,Semiurban
LP0116158,Male,Yes,2,Graduate,No,2845,3111,212,360,0,Semiurban
LP0103463,Male,Yes,0,Not Graduate,No,12169,2095,448,360,0,Rural
LP0113039,Female,No,2,Graduate,Yes,12876,3345,529,360,1,Rural
LP0123369,Female,Yes,1,Not Graduate,No,8241,1610,531,360,1,Semiurban
LP0114089,Female,Yes,0,Not Graduate,Yes,15163,0,236,360,1,Rural
LP0118774,Male,No,2,Not Graduate,No,13998,3260,301,360,1,Rural
LP0129754,Female,Yes,2,Graduate,No,12751,4345,472,360,1,Urban
LP0132380,Female,No,2,Not Graduate,Yes,9584,3072,383,240,1,Urban
LP096474,Male,No,2,Not Graduate,No,9882,3354,376,360,1,Semiurban
LP0133532,Male,Yes,2,Not Graduate,No,2843,4013,560,180,1,Urban
LP0116742,Male,No,3+,Graduate,No,11138,3376,507,360,1,Rural
LP0100910,Female,Yes,1,Not Graduate,No,5999,4558,372,360,1,Rural
LP0133929,Female,No,2,Not Graduate,No,3183,2838,381,360,1,Semiurban
LP0139546,Male,No,2,Graduate,No,12155,1847,139,180,1,Urban
LP0100283,Male,Yes,0,Not Graduate,No,2607,2691,433,360,1,Urban
LP0135885,Female,No,0,Graduate,Yes,6119,4121,247,360,1,Urban
LP0106398,Female,No,3+,Graduate,No,9800,0,123,360,1,Semiurban
LP0128312,Male,Yes,2,Not Graduate,Yes,13946,0,260,120,1,Semiurban
LP0126419,Female,Yes,3+,Graduate,No,12618,4393,223,360,1,Urban
LP0130245,Female,Yes,2,Not Graduate,Yes,9949,1396,396,360,1,Rural
LP098046,Male,No,1,Not Graduate,Yes,8966,3678,345,360,1,Rural
LP0111238,Female,No,3+,Graduate,No,13985,0,214,360,1,Semiurban
LP0124302,Male,No,2,Graduate,Yes,9916,3917,246,360,1,Urban
LP098841,Female,Yes,0,Not Graduate,No,3713,0,123,360,1,Semiurban
LP0104594,Female,No,1,Graduate,Yes,10836,2649,573,360,1,Rural
LP0101796,Male,No,2,Not Graduate,Yes,7876,2617,351,360,1,Rural
LP0134914,Male,Yes,3+,Graduate,No,9212,2649,163,360,0,Rural
LP0130664,Female,Yes,1,Graduate,No,4027,4975,327,360,1,Urban
LP0126570,Male,No,1,Graduate,Yes,12401,0,142,360,0,Urban
LP0101332,Female,No,0,Not Graduate,No,2165,4454,401,360,1,Rural
LP0128273,Female,No,0,Graduate,No,3845,3839,225,360,1,Semiurban
LP0125824,Male,No,0,Not Graduate,Yes,14043,3621,592,360,1,Urban
LP0105310,Male,Yes,2,Graduate,Yes,9261,2667,292,360,1,Rural
LP096372,Male,Yes,3+,Graduate,No,13129,1475,119,360,1,Urban
LP0132184,Male,Yes,2,Not Graduate,Yes,13366,3207,196,360,1,Rural
LP0138855,Female,Yes,2,Graduate,Yes,8918,2951,236,360,1,Rural
LP0120851,Male,No,3+,Graduate,Yes,3114,3063,358,240,1,Rural
LP0130109,Female,No,3+,Graduate,Yes,5503,2167,333,360,1,Semiurban
LP0123997,Male,Yes,0,Not Graduate,No,15224,4253,483,360,1,Rural
LP0118137,Male,No,0,Not Graduate,No,7388,3083,395,120,1,Semiurban
LP0100788,Male,Yes,3+,Graduate,No,8015,3425,141,360,1,Semiurban
LP0129601,Female,No,3+,Graduate,Yes,2636,2654,410,360,1,Urban
LP0111027,Male,No,2,Not Graduate,Yes,3825,4548,253,360,1,Urban
LP0113943,Male,No,0,Graduate,Yes,13391,1403,401,360,1,Urban
LP097097,Male,Yes,0,Not Graduate,Yes,13426,2959,384,360,1,Rural
LP0137967,Female,Yes,0,Not Graduate,Yes,8030,1207,583,360,0,Semiurban
LP0131788,Female,No,0,Graduate,No,2486,2310,544,360,1,Semiurban
LP0129982,Female,Yes,0,Not Graduate,Yes,2851,0,542,240,1,Urban
LP0123907,Male,No,0,Graduate,No,12352,3072,234,360,0,Urban
LP0139096,Female,Yes,0,Graduate,Yes,11792,2099,110,360,1,Semiurban
LP0103918,Female,No,1,Graduate,Yes,7260,0,542,360,0,Rural
LP0121944,Female,Yes,1,Not Graduate,No,13125,0,271,360,1,Urban
LP0139518,Male,Yes,2,Not Graduate,Yes,15141,4519,564,360,0,Semiurban
LP096854,Female,Yes,2,Not Graduate,No,5199,1854,356,360,1,Semiurban
LP0124463,Female,Yes,1,Graduate,No,14582,3918,364,360,1,Rural
LP0113454,Female,No,1,Not Graduate,No,9619,0,257,360,1,Semiurban
LP0139927,Female,Yes,2,Not Graduate,Yes,15419,0,229,360,1,Semiurban
LP0105923,Male,No,1,Graduate,Yes,6782,1586,552,360,1,Urban
LP0107185,Female,Yes,1,Graduate,No,15520,3178,244,360,1,Semiurban
LP0137974,Male,No,1,Not Graduate,Yes,13924,2269,157,360,1,Urban
LP0123774,Male,Yes,1,Not Graduate,No,7176,1661,358,360,1,Rural
LP0103878,Male,Yes,0,Graduate,No,2550,2033,397,360,1,Rural
LP0126725,Male,No,0,Not Graduate,Yes,14214,2333,358,360,1,Semiurban
LP0102983,Male,Yes,0,Not Graduate,Yes,9813,1607,488,360,1,Urban
LP0100742,Male,Yes,0,Graduate,Yes,11093,4003,289,360,1,Semiurban
LP0119346,Male,No,0,Not Graduate,No,12613,0,90,360,1,Semiurban
LP0124410,Male,Yes,0,Not Graduate,Yes,6452,3696,228,360,0,Semiurban
LP0106834,Female,Yes,1,Graduate,No,4070,0,108,360,1,Rural
LP0123317,Female,No,3+,Not Graduate,Yes,14027,4632,481,360,1,Urban
LP0122826,Male,Yes,0,Not Graduate,No,15803,1930,374,360,1,Semiurban
LP0110735,Female,No,0,Graduate,No,13593,2343,147,360,1,Semiurban
LP096579,Female,No,0,Not Graduate,No,6771,3022,127,360,1,Semiurban
LP0112714,Male,No,0,Not Graduate,No,4137,0,119,180,1,Rural
LP0119999,Female,No,1,Graduate,No,14562,0,596,360,1,Semiurban
LP0108042,Male,No,3+,Not Graduate,No,10065,1305,152,360,1,Semiurban
LP0131121,Male,No,0,Not Graduate,Yes,11126,2532,433,180,1,Semiurban
LP0104785,Female,No,0,Graduate,No,11577,1562,79,360,1,Urban
LP0108529,Male,Yes,0,Not Graduate,No,15889,0,201,360,1,Semiurban
LP0134635,Male,Yes,0,Not Graduate,Yes,8329,3655,60,360,1,Rural
LP0138137,Female,Yes,0,Not Graduate,No,4024,4708,529,360,1,Semiurban
LP0116149,Female,No,2,Not Graduate,Yes,15576,1368,80,360,1,Semiurban
LP0139877,Female,No,2,Not Graduate,Yes,6157,4490,512,360,1,Urban
LP0120631,Female,No,1,Graduate,Yes,7703,1333,77,360,1,Rural
LP0111818,Male,Yes,0,Not Graduate,Yes,8890,2054,326,360,1,Urban
LP0124331,Male,No,2,Graduate,No,10597,0,565,360,1,Rural
LP0105530,Female,Yes,2,Not Graduate,No,9598,2830,524,360,1,Urban
LP0101554,Male,No,0,Not Graduate,Yes,1915,3422,522,360,1,Rural
LP0132464,Male,Yes,0,Graduate,Yes,11098,3135,554,480,1,Rural
LP0129668,Male,Yes,0,Graduate,Yes,8547,3256,137,360,1,Urban
LP0107461,Male,No,0,Not Graduate,Yes,13402,0,469,360,1,Urban
LP099926,Male,Yes,2,Not Graduate,Yes,10111,4894,391,360,1,Rural
LP0104106,Female,No,0,Graduate,Yes,12704,3471,478,240,1,Rural
LP0108329,Female,No,1,Not Graduate,Yes,4281,0,525,360,1,Semiurban
LP0136658,Male,Yes,0,Graduate,No,7093,4319,545,360,1,Semiurban
LP0109636,Male,No,1,Not Graduate,Yes,1347,3379,399,360,1,Urban
LP0125066,Female,No,1,Not Graduate,No,15112,3826,273,360,1,Urban
LP0116337,Female,No,0,Not Graduate,No,2783,0,151,360,1,Urban
LP0131236,Male,No,1,Graduate,No,15120,0,277,360,1,Urban
LP0102415,Female,Yes,1,Not Graduate,No,3802,2434,238,120,0,Urban
LP0139871,Male,No,0,Graduate,No,1866,2295,568,360,1,Urban
LP097382,Male,Yes,2,Graduate,Yes,10143,4168,285,120,0,Semiurban
LP0137975,Male,No,3+,Graduate,No,4899,1663,235,360,1,Urban
LP0125790,Female,Yes,2,Graduate,Yes,4380,1253,458,360,1,Urban
LP0138979,Female,No,0,Not Graduate,Yes,4636,2442,315,360,1,Semiurban
LP0116031,Female,No,0,Graduate,Yes,6376,2821,521,360,1,Semiurban
LP0104516,Female,No,2,Graduate,Yes,13214,2794,121,360,1,Semiurban
LP0130722,Male,Yes,0,Not Graduate,No,9104,0,532,360,1,Semiurban
LP0121187,Male,Yes,1,Not Graduate,No,6538,4750,183,360,1,Semiurban
LP0130923,Male,No,2,Graduate,No,2433,0,394,360,1,Rural
LP0116372,Female,No,0,Graduate,No,13063,4108,587,360,1,Urban
LP0112182,Female,No,1,Not Graduate,Yes,6028,4813,574,360,1,Rural
LP0134067,Female,Yes,0,Graduate,Yes,13602,3445,251,360,0,Rural
LP0110093,Male,No,1,Not Graduate,Yes,5435,1215,531,360,1,Rural
LP0113516,Male,Yes,1,Not Graduate,No,11077,4172,143,480,1,Rural
LP0121817,Female,No,3+,Graduate,Yes,9031,4499,523,360,1,Semiurban
LP0128623,Female,No,1,Graduate,Yes,8384,0,384,360,1,Urban
LP0117666,Male,Yes,0,Graduate,Yes,14236,2049,372,360,1,Semiurban
LP0137978,Male,No,1,Not Graduate,No,11003,2079,520,360,1,Semiurban
LP0116637,Female,Yes,0,Not Graduate,No,7509,1703,576,360,1,Rural
LP0130057,Female,No,0,Not Graduate,Yes,1905,3229,480,360,1,Rural
LP0101823,Female,Yes,0,Graduate,No,7445,1617,313,360,1,Urban
LP0109679,Female,Yes,2,Not Graduate,Yes,3419,2744,496,360,1,Urban
LP0132292,Male,Yes,1,Not Graduate,Yes,12972,0,204,360,1,Rural
LP0116287,Female,Yes,0,Not Graduate,No,9713,2440,326,360,1,Semiurban
LP0116577,Male,Yes,2,Not Graduate,No,4267,2522,242,360,1,Rural
LP0138476,Male,No,2,Graduate,Yes,6328,0,82,360,1,Rural
LP0138488,Male,Yes,1,Graduate,Yes,4252,2794,600,360,1,Semiurban
LP0111435,Male,Yes,0,Graduate,Yes,10153,1697,343,360,1,Urban
LP0112560,Female,Yes,0,Not Graduate,No,6729,3653,140,360,1,Urban
LP098182,Female,No,1,Graduate,No,8566,1286,357,360,1,Semiurban
LP0104606,Female,No,0,Not Graduate,Yes,4645,4552,346,240,1,Urban
LP0100622,Female,Yes,3+,Not Graduate,Yes,15763,2195,311,360,1,Semiurban
LP0133414,Male,Yes,0,Graduate,No,9388,2181,108,360,1,Rural
LP0103959,Male,No,0,Not Graduate,Yes,2039,2855,134,180,1,Semiurban
LP0138206,Female,Yes,0,Not Graduate,No,3273,2213,291,360,1,Urban
LP0109643,Male,Yes,0,Graduate,Yes,6369,0,483,360,1,Urban
LP0137488,Male,No,3+,Graduate,Yes,8789,1245,303,360,1,Rural
LP0121822,Female,No,2,Graduate,Yes,11502,1244,494,240,1,Semiurban
LP0126999,Male,Yes,2,Not Graduate,No,9647,1857,186,240,1,Rural
LP0136305,Female,Yes,1,Not Graduate,No,9489,0,160,360,1,Urban
LP0113079,Female,Yes,0,Not Graduate,No,6318,2035,588,360,1,Rural
LP0119095,Female,Yes,0,Not Graduate,Yes,3769,4040,486,360,1,Semiurban
LP0123386,Male,Yes,0,Not Graduate,No,2282,1990,117,360,1,Urban
LP0118205,Male,Yes,0,Not Graduate,Yes,2898,0,96,360,0,Rural
LP0107482,Female,No,0,Graduate,No,2184,3279,193,360,1,Urban
LP0117601,Female,Yes,1,Not Graduate,No,12101,4400,63,360,1,Urban
LP0125080,Female,No,3+,Graduate,Yes,9307,3701,345,480,1,Semiurban
LP0128487,Female,Yes,2,Graduate,Yes,1477,3415,69,360,1,Urban
LP0139233,Male,Yes,1,Graduate,No,9386,0,202,360,1,Semiurban
LP0122393,Male,No,0,Not Graduate,Yes,1373,3498,256,360,1,Semiurban
LP0123125,Female,No,2,Not Graduate,No,10433,1403,311,360,1,Urban
LP0132447,Male,Yes,0,Not Graduate,No,2447,3201,247,360,1,Urban
LP0100630,Female,No,0,Graduate,No,11546,4823,431,360,1,Rural
LP0108875,Female,No,0,Graduate,Yes,7736,4580,383,360,1,Urban
LP0105230,Male,Yes,1,Not Graduate,Yes,7175,2080,252,360,1,Rural
LP0139424,Male,Yes,2,Not Graduate,No,8623,2624,565,360,0,Semiurban
LP0131634,Male,Yes,1,Not Graduate,No,1458,4634,401,360,1,Urban
LP0125118,Female,Yes,1,Graduate,Yes,10893,0,586,360,1,Semiurban
LP097963,Male,Yes,3+,Graduate,No,2896,3050,271,360,1,Urban
LP0124629,Female,No,1,Not Graduate,No,3243,4421,364,480,1,Semiurban
LP0103739,Female,Yes,2,Graduate,Yes,3951,0,321,180,1,Urban
LP0115149,Male,Yes,0,Not Graduate,Yes,11729,4158,139,360,1,Urban
LP0123074,Female,Yes,0,Graduate,No,11269,1273,265,360,0,Urban
